category,word,question,generated,expected
politicians,Donald Trump,Which politician was linked to a policy a judge blocked that restricted certain asylum claims?,Donald Trump,A judge blocked a policy tied to Donald Trump on asylum access.
sanctions,United States,Which country announced sanctions aimed at disrupting trade in petroleum products linked to a disputed leadership circle and associated intermediaries?,United States announced sanctions aimed at disrupting trade in petroleum products linked to a disputed leadership circle.,"In this case, the United States announced sanctions aimed at disrupting petroleum-linked trade tied to a disputed leadership circle. It emphasized disrupting intermediaries and financing channels, rather than only frontline operators."
sanctions,Australia,"Which country amended an existing sanctions framework connected to a proliferation and security challenge, updating its settings?",Australia amended an existing sanctions framework connected to proliferation and security challenge.,"The framework amendment described was made by Australia, under the updated settings."
products,Wegovy,Which drug’s maker presented 2025 data on an experimental pill showing cardiovascular risk-factor improvements?,The drug maker presenting 2025 pill data was Wegovy.,"The drug whose maker presented 2025 pill data on cardiovascular risk factors was Wegovy, per conference reporting."
celebrities,Ariana Grande,Which actor-singer earned an Academy Award nomination for her work in a major musical film adaptation?,Ariana Grande,Ariana Grande
cybersecurity,Operation Endgame,Which campaign involved international coordination in 2025 to disrupt malware infrastructure and pursue forfeiture of criminal proceeds?,The coordinated 2025 effort under Operation Endgame focused on infrastructure disruption. It also pursued forfeiture across law efforts across jurisdictions.,The coordinated 2025 effort under Operation Endgame focused on infrastructure disruption. It also pursued forfeiture actions tied to malware-linked proceeds across jurisdictions.
products,Galaxy S25,Which flagship smartphone family was unveiled during an early-2025 launch presentation emphasizing AI features?,Galaxy S25,Galaxy S25
sanctions,Office of Financial Sanctions Implementation (OFSI),Which enforcement authority issued a general license allowing certain insurance-related payments connected to a sanctions regime to proceed under conditions?,Office of Financial Sanctions Implementation (OFSI),Office of Financial Sanctions Implementation (OFSI)
celebrities,Rihanna,Which performer revealed a third pregnancy during a major fashion gala red-carpet appearance?,Rihanna was the performer who revealed a third pregnancy during a major fashion gala red-carpet appearance.,Rihanna
sports teams,Napoli,Which club reached the domestic super cup final in Riyadh by winning its semi-final against a major rival?,Napoli reached the domestic super cup via the superfinal after supercalagione results.,"The club that reached the super cup final via a semi-final win was Napoli, as reported afterward."
laws,EU Data Act,Under which EU data-access and cloud-switching regulation did the Commission publish updated FAQs to clarify obligations for data holders and users?,EU Data Act clarified the updated FAQs under the new obligation.,EU Data Act
